Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples	n_samples	altered_sample_percentage
ARRB2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ARRDC1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ARRDC3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ARSB	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
ASH1L	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ASPH	0	0	0	0	0	0	0	1	1	1	1	60	1.6666666666666667
ASS1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ASXL2	0	0	0	0	0	0	0	1	1	1	1	60	1.6666666666666667
ATAD2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ATG4D	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
ATG9A	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ATL3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ATP13A3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ATP2B4	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ATP2C1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ATP5IF1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ATP5PD	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ATXN2L	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ATXN7L1	0	0	1	0	0	0	0	0	1	1	1	60	1.6666666666666667
AXL	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
B4GALT2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
BAG1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
BAX	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
BCL11B	0	0	1	0	0	0	0	0	1	1	1	60	1.6666666666666667
BCL3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
BCL9L	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
BCOR	0	0	0	0	0	1	0	0	1	1	1	60	1.6666666666666667
BECN1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
BEST3	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
BEX3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
BHLHE40	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
BHMT2	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
BICD2	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
BIRC6	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
BIVM-ERCC5	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
BMPER	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
BNIP3L	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
BOK	0	0	0	0	0	0	0	1	1	1	1	60	1.6666666666666667
BRD1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
BRINP2	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
BST2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
BTBD9	0	0	0	0	0	1	0	0	1	1	1	60	1.6666666666666667
C11orf95	0	0	1	0	0	0	0	0	1	1	1	60	1.6666666666666667
C12orf10	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
C15orf59	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
C15orf62	0	0	1	0	0	0	0	0	1	1	1	60	1.6666666666666667
C17orf113	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
C17orf49	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
C19orf53	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
C19orf66	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
C19orf70	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
C2CD4B	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
C2CD4D	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
C2orf16	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
C4orf50	1	0	0	0	0	0	0	0	1	1	1	60	1.6666666666666667
C5orf60	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
C6orf132	1	0	0	0	0	0	0	0	1	1	1	60	1.6666666666666667
C8G	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
C8orf33	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
C9orf3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
C9orf78	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CABLES1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CACNA1B	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CACNA1C	0	0	1	0	0	0	0	0	1	1	1	60	1.6666666666666667
CACNA1E	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CACNB4	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CAD	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CAMSAP3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CAPN12	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CAPN2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CAPS	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CARD10	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CASKIN2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CASP8AP2	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CASR	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CAST	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CAT	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CATIP	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CCAR2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CCDC166	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CCDC180	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CCDC22	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CCDC30	1	0	0	0	0	0	0	0	1	1	1	60	1.6666666666666667
CCDC47	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CCER1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CCL2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CCL21	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CCM2L	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CCNI	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CCT2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CCT6A	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CD44	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CD93	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CDC23	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CDC42BPA	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CDC42BPB	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CDC42EP1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CDH1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CDH11	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CDH3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CDHR3	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CDKN1A	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CEBPZOS	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CENPX	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CEP135	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CFAP47	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CGAS	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CGRRF1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CHERP	0	0	1	0	0	0	0	0	1	1	1	60	1.6666666666666667
CHKA	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CHL1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CHPF	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CIAO1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CIB1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CKAP2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CKAP4	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CLCN5	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CLCN7	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CLCNKB	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CLIC2	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CLK1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CLK3	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CLPP	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CLPTM1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CLUAP1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CMYA5	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CNBP	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CNDP2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CNOT1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CNOT3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CNPY3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CNTNAP1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CNTROB	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
COL11A2	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
COL13A1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
COL14A1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
COL15A1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
COL22A1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
COL23A1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CORO2B	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CORO7	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
COTL1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CPSF2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CPSF7	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CPVL	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CPXM1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CREB3L2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CREB5	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CROCC	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CRTC2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CRTC3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CRYBG1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CRYBG2	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CSE1L	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CSGALNACT2	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CSNK2A2	0	0	0	0	0	0	0	1	1	1	1	60	1.6666666666666667
CSRNP2	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CTBP1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CTCF	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CTDNEP1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CTDSP2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CTNND1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CTNND2	0	0	1	0	0	0	0	0	1	1	1	60	1.6666666666666667
CTSE	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CTSL	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CUL7	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CXCL1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CXCL13	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CXCL14	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CXorf38	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CYBC1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CYFIP1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CYP2A13	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CYP2B6	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CYP2C8	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CYP2C9	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CYP2D6	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
CYP4B1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CYR61	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CYS1	0	0	0	0	0	0	0	1	1	1	1	60	1.6666666666666667
CYTH2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
CYTH3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
D2HGDH	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
DALRD3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DAPK3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DAZAP2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DCAF11	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DCBLD2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DCC	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
DCTN2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DDR2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DDX1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DDX47	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DDX49	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DDX51	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
DEF6	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DELE1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DGAT1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DGKA	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DGKK	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
DHPS	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DHRS3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DHX9	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DIAPH1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DIDO1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DIS3L2	0	0	0	0	0	1	0	0	1	1	1	60	1.6666666666666667
DLG5	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
DLGAP2	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
DMBT1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DMBX1	0	0	0	0	0	1	0	0	1	1	1	60	1.6666666666666667
DMPK	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DMRT3	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
DMXL2	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
DNAAF1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
DNAJB2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DNAJC13	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DNAJC5	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DNMT1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DOC2A	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DOT1L	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DRD4	0	0	0	0	0	0	0	1	1	1	1	60	1.6666666666666667
DSG2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DTX3L	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DUSP28	0	0	0	0	0	0	0	1	1	1	1	60	1.6666666666666667
DUSP8	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
DVL1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DYNC1LI1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DYNC1LI2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DYNLL1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
DYRK1B	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
E2F1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
E4F1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
EBF4	0	0	0	0	0	0	0	1	1	1	1	60	1.6666666666666667
ECI1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ECSIT	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
EEPD1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
EFS	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
EGFR	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
EGLN1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
EID2	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
EIF2B5	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
EIF3J	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
EIF4E2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
EIF5AL1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
ELF4	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ELK1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ELOF1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
EML3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ENAH	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ENO2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ENTPD4	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
EP300	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
EPB41L3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
EPCAM	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
EPHA2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
EPHB2	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
EPHX1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
EPHX4	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
EPS15L1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ERBB3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ERF	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ERN1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
ERO1A	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ERP27	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
ESAM	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ESPN	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ESYT2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
EVL	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
EVPL	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
EVX1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
EXOC5	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
EXOC7	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
F12	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FAM114A1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FAM198B	0	0	1	0	0	0	0	0	1	1	1	60	1.6666666666666667
FAM234A	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FAM25G	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FAM3D	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FAM47C	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FAM69B	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FAM83H	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FAM96B	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FARSA	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FAU	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FBL	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FBXL18	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FBXL6	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FBXO24	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FBXO30	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FBXO32	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FBXO39	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FBXO9	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FBXW5	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FBXW8	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FCGBP	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FCN3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FCRLB	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FDX1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FDXR	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FERMT3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FES	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FGA	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FGB	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FGG	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FGL1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FHIT	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FHOD1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FIBP	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FKBP1C	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FKBP4	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FMNL1	0	0	1	0	0	0	0	0	1	1	1	60	1.6666666666666667
FMO3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FN3K	0	0	0	0	0	0	0	1	1	1	1	60	1.6666666666666667
FNBP1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FNDC1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FNDC4	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FNDC9	1	0	0	0	0	0	0	0	1	1	1	60	1.6666666666666667
FOXA3	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FOXC1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FOXD4	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FOXK1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FOXN4	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FOXQ1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FPGS	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FRAS1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FRMD8	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FSCB	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FTSJ3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
FUT4	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FYN	1	0	0	0	0	0	0	0	1	1	1	60	1.6666666666666667
FYTTD1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
FZR1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
G3BP1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
GABARAP	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
GABRA6	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
GALNT2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
GAREM2	0	0	0	0	0	1	0	0	1	1	1	60	1.6666666666666667
GATA3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
GATM	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
GBP5	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
GDI1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
GFRA4	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
GGA1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
GJD2	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
GJD3	0	0	0	0	0	0	0	1	1	1	1	60	1.6666666666666667
GLA	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
GLB1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
GLCCI1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
GLI2	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
GLRA1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
GMIP	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
GMPPB	0	0	1	0	0	0	0	0	1	1	1	60	1.6666666666666667
GNAT3	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
GNL3L	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
GOLGA6L10	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
GPBP1L1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
GPNMB	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
